scenario_id,benchmark_id,benchmark_name,organization_count,document_count,in_core,baseline_organization_count,baseline_document_count,leave_one_org_min,leave_one_org_max,leave_one_org_survival_count,leave_one_org_scenario_count,leave_one_doc_min,leave_one_doc_max,leave_one_doc_survival_count,leave_one_doc_scenario_count,survives_every_org_omission,survives_every_document_omission,survives_drop_newest_per_org
trailing_365d_t6,swe_bench_pro,SWE-bench Pro,7,10,true,,,,,,,,,,,,,
trailing_365d_t6,swe_bench_science,SWE-bench Science,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,swe_bench_verified,SWE-bench Verified,7,9,true,,,,,,,,,,,,,
trailing_365d_t6,scicode,SciCode,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,seccodebench,SecCodeBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,simpleqa,SimpleQA,3,4,false,,,,,,,,,,,,,
trailing_365d_t6,skillsbench,SkillsBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,super_gpqa,SuperGPQA,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,terminal_bench,Terminal-Bench,9,18,true,,,,,,,,,,,,,
trailing_365d_t6,tool_decathlon,Tool Decathlon,4,8,false,,,,,,,,,,,,,
trailing_365d_t6,toolathlon_verified,Toolathlon Verified,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,vending_bench,Vending Bench,1,2,false,,,,,,,,,,,,,
trailing_365d_t6,vibench,ViBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,video_mme,Video-MME,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,widesearch,WideSearch,2,2,false,,,,,,,,,,,,,
trailing_365d_t6,workspacebench,WorkspaceBench,1,1,false,,,,,,,,,,,,,
trailing_365d_t6,tau_bench,tau-bench,0,0,false,,,,,,,,,,,,,
trailing_365d_t6,tau2_bench,tau2-bench,3,6,false,,,,,,,,,,,,,
trailing_180d_t6,aa_lcr,AA-LCR,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,agieval,AGIEval,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,aime,AIME,2,3,false,,,,,,,,,,,,,
trailing_180d_t6,apex_agents,APEX-Agents,3,4,false,,,,,,,,,,,,,
trailing_180d_t6,arc_agi,ARC-AGI,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,arc_agi_2,ARC-AGI-2,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,arc_agi_3,ARC-AGI-3,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,asi_bench,ASI-Bench,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,agents_last_exam,Agents' Last Exam,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,aider_polyglot,Aider Polyglot,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,arxivmath,ArXivMath,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,arena_hard,Arena-Hard,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,automationbench,AutomationBench,5,6,false,,,,,,,,,,,,,
trailing_180d_t6,bfcl,BFCL,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,bigbench_extra_hard,BIG-Bench Extra Hard,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,babyvision,BabyVision,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,bankertoolbench,BankerToolBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,biomysterybench,BioMysteryBench,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,blueprint_bench_2,Blueprint-Bench 2,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,brokenarxiv,BrokenArXiv,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,browsecomp,BrowseComp,4,6,false,,,,,,,,,,,,,
trailing_180d_t6,browsecomp_zh,BrowseComp-ZH,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,cvebench,CVE-Bench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,charxiv_reasoning,CharXiv Reasoning,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,chartqa,ChartQA,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,chartography,Chartography,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,chatbot_arena,Chatbot Arena,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,codeforces,Codeforces,2,3,false,,,,,,,,,,,,,
trailing_180d_t6,critpt,CritPt,3,3,false,,,,,,,,,,,,,
trailing_180d_t6,cursor_bench,CursorBench,1,2,false,,,,,,,,,,,,,
trailing_180d_t6,cybergym,CyberGym,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,draco,DRACO,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,drop,DROP,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,deepswe,DeepSWE,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,deepsearchqa,DeepSearchQA,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,docvqa,DocVQA,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,exploitbench,ExploitBench,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,frontiercode,FrontierCode,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,gdp_pdf,GDP.pdf,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,gdpval,GDPval,5,7,false,,,,,,,,,,,,,
trailing_180d_t6,gpqa,GPQA (full),0,0,false,,,,,,,,,,,,,
trailing_180d_t6,gpqa_diamond,GPQA Diamond,8,10,true,,,,,,,,,,,,,
trailing_180d_t6,gsm8k,GSM8K,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,hmmt,HMMT,2,4,false,,,,,,,,,,,,,
trailing_180d_t6,harbor_index,Harbor-Index,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,healthbench,HealthBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,healthbench_professional,HealthBench Professional,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,horizonmath,HorizonMath,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,humaneval,HumanEval,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,hle,Humanity's Last Exam,9,13,true,,,,,,,,,,,,,
trailing_180d_t6,ifbench,IFBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,ifeval,IFEval,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,imo_answer_bench,IMOAnswerBench,2,4,false,,,,,,,,,,,,,
trailing_180d_t6,jobbench,JobBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,jointavbench,JointAVBench,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,legal_agent_benchmark,Legal Agent Benchmark,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,livebench,LiveBench,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,livecodebench,LiveCodeBench,3,4,false,,,,,,,,,,,,,
trailing_180d_t6,livecodebench_pro,LiveCodeBench Pro,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,longbench,LongBench,1,2,false,,,,,,,,,,,,,
trailing_180d_t6,math_500,MATH-500,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,mbpp,MBPP,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,mcp_atlas,MCP Atlas,4,6,false,,,,,,,,,,,,,
trailing_180d_t6,mcp_mark,MCPMark,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,mle_bench,MLE-bench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,mmlu,MMLU,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,mmlu_pro,MMLU-Pro,2,3,false,,,,,,,,,,,,,
trailing_180d_t6,mmlu_redux,MMLU-Redux,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,mmmlu,MMMLU,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,mmmu,MMMU,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,mmmu_pro,MMMU-Pro,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,mmvu,MMVU,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,mrcr,MRCR,2,3,false,,,,,,,,,,,,,
trailing_180d_t6,mtob,MTOB,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,mvbench,MVbench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,matharena_apex_2025,MathArena Apex 2025,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,mathvision,MathVision,3,3,false,,,,,,,,,,,,,
trailing_180d_t6,mathvista,MathVista,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,multichallenge,MultiChallenge,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,nl2repo,NL2Repo,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,osworld,OSWorld,3,4,false,,,,,,,,,,,,,
trailing_180d_t6,office_qa_pro,OfficeQA Pro,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,omnidocbench,OmniDocBench,3,3,false,,,,,,,,,,,,,
trailing_180d_t6,omnivideobench,OmniVideoBench,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,onemillionbench,OneMillionBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,posttrainbench,PostTrainBench,4,4,false,,,,,,,,,,,,,
trailing_180d_t6,programbench,ProgramBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,rsi_bench,RSI-Bench,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,superchem,SUPERChem,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,swe_atlas,SWE Atlas,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,swe_marathon,SWE-Marathon,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,swe_bench_multilingual,SWE-bench Multilingual,2,3,false,,,,,,,,,,,,,
trailing_180d_t6,swe_bench_pro,SWE-bench Pro,6,9,true,,,,,,,,,,,,,
trailing_180d_t6,swe_bench_science,SWE-bench Science,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,swe_bench_verified,SWE-bench Verified,4,5,false,,,,,,,,,,,,,
trailing_180d_t6,scicode,SciCode,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,seccodebench,SecCodeBench,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,simpleqa,SimpleQA,1,2,false,,,,,,,,,,,,,
trailing_180d_t6,skillsbench,SkillsBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,super_gpqa,SuperGPQA,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,terminal_bench,Terminal-Bench,8,14,true,,,,,,,,,,,,,
trailing_180d_t6,tool_decathlon,Tool Decathlon,3,6,false,,,,,,,,,,,,,
trailing_180d_t6,toolathlon_verified,Toolathlon Verified,2,2,false,,,,,,,,,,,,,
trailing_180d_t6,vending_bench,Vending Bench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,vibench,ViBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,video_mme,Video-MME,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,widesearch,WideSearch,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,workspacebench,WorkspaceBench,1,1,false,,,,,,,,,,,,,
trailing_180d_t6,tau_bench,tau-bench,0,0,false,,,,,,,,,,,,,
trailing_180d_t6,tau2_bench,tau2-bench,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,aa_lcr,AA-LCR,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,agieval,AGIEval,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,aime,AIME,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,apex_agents,APEX-Agents,3,3,false,,,,,,,,,,,,,
trailing_90d_t6,arc_agi,ARC-AGI,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,arc_agi_2,ARC-AGI-2,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,arc_agi_3,ARC-AGI-3,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,asi_bench,ASI-Bench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,agents_last_exam,Agents' Last Exam,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,aider_polyglot,Aider Polyglot,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,arxivmath,ArXivMath,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,arena_hard,Arena-Hard,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,automationbench,AutomationBench,5,6,false,,,,,,,,,,,,,
trailing_90d_t6,bfcl,BFCL,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,bigbench_extra_hard,BIG-Bench Extra Hard,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,babyvision,BabyVision,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,bankertoolbench,BankerToolBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,biomysterybench,BioMysteryBench,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,blueprint_bench_2,Blueprint-Bench 2,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,brokenarxiv,BrokenArXiv,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,browsecomp,BrowseComp,3,4,false,,,,,,,,,,,,,
trailing_90d_t6,browsecomp_zh,BrowseComp-ZH,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,cvebench,CVE-Bench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,charxiv_reasoning,CharXiv Reasoning,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,chartqa,ChartQA,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,chartography,Chartography,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,chatbot_arena,Chatbot Arena,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,codeforces,Codeforces,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,critpt,CritPt,3,3,false,,,,,,,,,,,,,
trailing_90d_t6,cursor_bench,CursorBench,1,2,false,,,,,,,,,,,,,
trailing_90d_t6,cybergym,CyberGym,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,draco,DRACO,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,drop,DROP,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,deepswe,DeepSWE,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,deepsearchqa,DeepSearchQA,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,docvqa,DocVQA,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,exploitbench,ExploitBench,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,frontiercode,FrontierCode,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,gdp_pdf,GDP.pdf,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,gdpval,GDPval,5,6,false,,,,,,,,,,,,,
trailing_90d_t6,gpqa,GPQA (full),0,0,false,,,,,,,,,,,,,
trailing_90d_t6,gpqa_diamond,GPQA Diamond,7,7,true,,,,,,,,,,,,,
trailing_90d_t6,gsm8k,GSM8K,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,hmmt,HMMT,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,harbor_index,Harbor-Index,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,healthbench,HealthBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,healthbench_professional,HealthBench Professional,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,horizonmath,HorizonMath,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,humaneval,HumanEval,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,hle,Humanity's Last Exam,8,10,true,,,,,,,,,,,,,
trailing_90d_t6,ifbench,IFBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,ifeval,IFEval,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,imo_answer_bench,IMOAnswerBench,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,jobbench,JobBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,jointavbench,JointAVBench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,legal_agent_benchmark,Legal Agent Benchmark,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,livebench,LiveBench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,livecodebench,LiveCodeBench,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,livecodebench_pro,LiveCodeBench Pro,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,longbench,LongBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,math_500,MATH-500,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,mbpp,MBPP,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,mcp_atlas,MCP Atlas,4,4,false,,,,,,,,,,,,,
trailing_90d_t6,mcp_mark,MCPMark,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,mle_bench,MLE-bench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,mmlu,MMLU,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,mmlu_pro,MMLU-Pro,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,mmlu_redux,MMLU-Redux,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,mmmlu,MMMLU,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,mmmu,MMMU,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,mmmu_pro,MMMU-Pro,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,mmvu,MMVU,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,mrcr,MRCR,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,mtob,MTOB,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,mvbench,MVbench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,matharena_apex_2025,MathArena Apex 2025,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,mathvision,MathVision,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,mathvista,MathVista,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,multichallenge,MultiChallenge,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,nl2repo,NL2Repo,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,osworld,OSWorld,3,4,false,,,,,,,,,,,,,
trailing_90d_t6,office_qa_pro,OfficeQA Pro,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,omnidocbench,OmniDocBench,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,omnivideobench,OmniVideoBench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,onemillionbench,OneMillionBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,posttrainbench,PostTrainBench,4,4,false,,,,,,,,,,,,,
trailing_90d_t6,programbench,ProgramBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,rsi_bench,RSI-Bench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,superchem,SUPERChem,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,swe_atlas,SWE Atlas,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,swe_marathon,SWE-Marathon,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,swe_bench_multilingual,SWE-bench Multilingual,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,swe_bench_pro,SWE-bench Pro,6,7,true,,,,,,,,,,,,,
trailing_90d_t6,swe_bench_science,SWE-bench Science,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,swe_bench_verified,SWE-bench Verified,4,4,false,,,,,,,,,,,,,
trailing_90d_t6,scicode,SciCode,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,seccodebench,SecCodeBench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,simpleqa,SimpleQA,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,skillsbench,SkillsBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,super_gpqa,SuperGPQA,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,terminal_bench,Terminal-Bench,8,12,true,,,,,,,,,,,,,
trailing_90d_t6,tool_decathlon,Tool Decathlon,3,4,false,,,,,,,,,,,,,
trailing_90d_t6,toolathlon_verified,Toolathlon Verified,2,2,false,,,,,,,,,,,,,
trailing_90d_t6,vending_bench,Vending Bench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,vibench,ViBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,video_mme,Video-MME,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,widesearch,WideSearch,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,workspacebench,WorkspaceBench,1,1,false,,,,,,,,,,,,,
trailing_90d_t6,tau_bench,tau-bench,0,0,false,,,,,,,,,,,,,
trailing_90d_t6,tau2_bench,tau2-bench,0,0,false,,,,,,,,,,,,,
reviewed_families_t6,aa_lcr,AA-LCR,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,agieval,AGIEval,3,4,false,,,,,,,,,,,,,
reviewed_families_t6,aime,AIME,8,17,true,,,,,,,,,,,,,
reviewed_families_t6,apex_agents,APEX-Agents,4,5,false,,,,,,,,,,,,,
reviewed_families_t6,arc_agi_family,ARC-AGI family,4,6,false,,,,,,,,,,,,,
reviewed_families_t6,asi_bench,ASI-Bench,0,0,false,,,,,,,,,,,,,
reviewed_families_t6,agents_last_exam,Agents' Last Exam,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,aider_polyglot,Aider Polyglot,4,4,false,,,,,,,,,,,,,
reviewed_families_t6,arxivmath,ArXivMath,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,arena_hard,Arena-Hard,3,4,false,,,,,,,,,,,,,
reviewed_families_t6,automationbench,AutomationBench,5,6,false,,,,,,,,,,,,,
reviewed_families_t6,bfcl,BFCL,3,4,false,,,,,,,,,,,,,
reviewed_families_t6,bigbench_extra_hard,BIG-Bench Extra Hard,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,babyvision,BabyVision,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,bankertoolbench,BankerToolBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,biomysterybench,BioMysteryBench,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,blueprint_bench_2,Blueprint-Bench 2,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,brokenarxiv,BrokenArXiv,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,browsecomp_family,BrowseComp family,6,12,true,,,,,,,,,,,,,
reviewed_families_t6,cvebench,CVE-Bench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,charxiv_reasoning,CharXiv Reasoning,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,chartqa,ChartQA,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,chartography,Chartography,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,chatbot_arena,Chatbot Arena,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,codeforces,Codeforces,2,3,false,,,,,,,,,,,,,
reviewed_families_t6,critpt,CritPt,3,3,false,,,,,,,,,,,,,
reviewed_families_t6,cursor_bench,CursorBench,1,2,false,,,,,,,,,,,,,
reviewed_families_t6,cybergym,CyberGym,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,draco,DRACO,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,drop,DROP,4,6,false,,,,,,,,,,,,,
reviewed_families_t6,deepswe,DeepSWE,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,deepsearchqa,DeepSearchQA,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,docvqa,DocVQA,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,exploitbench,ExploitBench,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,frontiercode,FrontierCode,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,gdp_pdf,GDP.pdf,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,gdpval,GDPval,5,7,false,,,,,,,,,,,,,
reviewed_families_t6,gpqa_family,GPQA family,12,29,true,,,,,,,,,,,,,
reviewed_families_t6,gsm8k,GSM8K,6,7,true,,,,,,,,,,,,,
reviewed_families_t6,hmmt,HMMT,3,6,false,,,,,,,,,,,,,
reviewed_families_t6,harbor_index,Harbor-Index,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,healthbench,HealthBench,1,2,false,,,,,,,,,,,,,
reviewed_families_t6,healthbench_professional,HealthBench Professional,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,horizonmath,HorizonMath,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,humaneval,HumanEval,6,9,true,,,,,,,,,,,,,
reviewed_families_t6,hle,Humanity's Last Exam,9,20,true,,,,,,,,,,,,,
reviewed_families_t6,ifbench,IFBench,2,3,false,,,,,,,,,,,,,
reviewed_families_t6,ifeval,IFEval,7,9,true,,,,,,,,,,,,,
reviewed_families_t6,imo_answer_bench,IMOAnswerBench,3,6,false,,,,,,,,,,,,,
reviewed_families_t6,jobbench,JobBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,jointavbench,JointAVBench,0,0,false,,,,,,,,,,,,,
reviewed_families_t6,legal_agent_benchmark,Legal Agent Benchmark,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,livebench,LiveBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,livecodebench,LiveCodeBench,8,17,true,,,,,,,,,,,,,
reviewed_families_t6,livecodebench_pro,LiveCodeBench Pro,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,longbench,LongBench,2,3,false,,,,,,,,,,,,,
reviewed_families_t6,math_500,MATH-500,6,10,true,,,,,,,,,,,,,
reviewed_families_t6,mbpp,MBPP,5,5,false,,,,,,,,,,,,,
reviewed_families_t6,mcp_atlas,MCP Atlas,5,8,false,,,,,,,,,,,,,
reviewed_families_t6,mcp_mark,MCPMark,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,mle_bench,MLE-bench,1,2,false,,,,,,,,,,,,,
reviewed_families_t6,mmlu_family,MMLU family,8,19,true,,,,,,,,,,,,,
reviewed_families_t6,mmmu_family,MMMU family,7,13,true,,,,,,,,,,,,,
reviewed_families_t6,mmvu,MMVU,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,mrcr,MRCR,4,8,false,,,,,,,,,,,,,
reviewed_families_t6,mtob,MTOB,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,mvbench,MVbench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,matharena_apex_2025,MathArena Apex 2025,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,mathvision,MathVision,3,4,false,,,,,,,,,,,,,
reviewed_families_t6,mathvista,MathVista,3,4,false,,,,,,,,,,,,,
reviewed_families_t6,multichallenge,MultiChallenge,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,nl2repo,NL2Repo,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,osworld,OSWorld,3,5,false,,,,,,,,,,,,,
reviewed_families_t6,office_qa_pro,OfficeQA Pro,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,omnidocbench,OmniDocBench,3,4,false,,,,,,,,,,,,,
reviewed_families_t6,omnivideobench,OmniVideoBench,0,0,false,,,,,,,,,,,,,
reviewed_families_t6,onemillionbench,OneMillionBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,posttrainbench,PostTrainBench,4,4,false,,,,,,,,,,,,,
reviewed_families_t6,programbench,ProgramBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,rsi_bench,RSI-Bench,0,0,false,,,,,,,,,,,,,
reviewed_families_t6,superchem,SUPERChem,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,swe_atlas,SWE Atlas,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,swe_marathon,SWE-Marathon,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,swe_bench_family,SWE-bench family,9,24,true,,,,,,,,,,,,,
reviewed_families_t6,scicode,SciCode,2,2,false,,,,,,,,,,,,,
